A                   , B                   , C                  , D                   , E                   , F                  , G                   , H                   , I                   , J                   , Category, Salary
                    , 74.19477609884126   , -40.00553979       ,                     , 53.567695780695566  , 16.440286127640668 , -229.1127841        , -118.6913024        , 176.59151869812217  , 32.606004789339856  ,         , 78796
-269.9666867        ,                     , 180.2635639760081  , 27.379629322563193  , 4.439610589         , -182.8362092       , -27.08817943        , -164.3221917        , -122.2456382        , -145.1176305        , A       , 104187
173.94400238160816  , 72.80368426667866   ,                    , -132.3468607        , 19.076529656134195  , -100.8093635       ,                     , 46.94431956306679   , 17.880325341116546  , 28.623003935528345  , E       , 118629
-125.6125074        , 12.759172503355886  , 34.77061584132904  , -67.51998684        , -27.19356938        , -164.5294102       , -215.5715864        ,                     ,                     , -35.89171949        , C       , 80016
79.82348849         , -87.01103595        , 11.015490630390032 , 110.6250767973474   , -110.2065529        ,                    , -138.0762918        ,                     , 20.537555663868968  ,                     , A       , 87759
84.28237490572914   , -26.14173811        ,                    , 42.14693886470697   , 73.34565328946498   , 146.64158669366583 ,                     , -187.631945         ,                     , 47.27816283588685   ,         , 51500
41.375867029260746  , -56.88126924        , -27.17721254       , -83.4296977         ,                     , -69.37274961       ,                     , 132.2838367734741   , 72.37887399         ,                     , E       , 50940
113.9198742169435   ,                     , 16.11761336342103  , -172.7979024        , 26.06771929580689   , -129.1175411       , -40.28292937        , 16.89655182316488   , -89.86925708        , 47.871479179679795  ,         , 128787
                    , -88.38110179        , 11.739161816048284 , -124.6461975        ,                     , 31.00349304470419  ,                     , -150.9235703        , 204.8657804511366   , -49.68765931        , B       , 66234
20.74018077         , -53.41173391        , -28.43944851       ,                     , 150.54712941812255  , -165.0441076       , -56.36643434        , 295.0640637252465   , -43.30185921        , 42.26812874724428   , D       , 104404
113.63865271022343  ,                     , -281.7555771       , 33.39640130584654   , 174.93081739799615  ,                    , -104.1180638        , -102.2113692        , -19.90689454        ,                     ,         , 30170
288.9636366314695   , -28.97886244        , 56.19679229720448  ,                     , -168.4955006        , -49.69100702       , 44.54380747556823   ,                     ,                     , -27.4491283         , C       , 38661
-2.774136792        , -29.38367756        , -134.9641667       , -149.1505016        , 135.9401433418873   , -82.32219626       , -24.05456334        , 118.99497244917934  , -26.9622679         , 87.74835291927637   , E       , 136592
-88.80333481        , 155.53868923074677  , 22.701680823275364 , -2.684321882        , -16.48151638        , 76.50428085303204  , 23.62296180850857   , -319.7353275        , -44.80383502        , 32.19784318743271   , B       , 73218
-96.82072899        , -50.38439853        , -38.80090086       , 159.49767956436082  , 59.78110046371399   , 32.90440649688764  , -116.5786433        , -68.46903109        ,                     ,                     , D       , 
                    ,                     , -86.06425596       , 35.830808153270446  , 273.35057139918473  , -41.83779351       , 16.75335454997007   ,                     , 17.52538964448683   ,                     , D       , 122117
-19.45432992        , -29.43071039        , 110.35501449345419 ,                     , 8.311802658         , -72.76939417       ,                     , -88.73463311        , -142.8812377        , -220.8500063        , A       , 86186
-45.27232446        , 22.794806506264003  , 81.32395690459575  , -133.5469549        , 15.230349662413156  , 55.92548502234928  , 36.01983038033572   , 25.775077474458406  , -216.2329136        ,                     , B       , 101233
-8.227856714        , 54.53822214         ,                    , -25.913153          , -34.49541371        , 13.053042396057105 , 2.178163909977918   ,                     , 52.90809635741213   , -17.61155937        ,         , 
49.92399829028141   , -21.87729683        ,                    , -115.6219346        , -233.4978929        , 166.27082721120308 , 128.52547622965918  , 103.47034233770466  , -21.63869513        ,                     , D       , 53833
89.77865490245108   , -145.4173444        ,                    ,                     , -48.90912405        , -70.72394155       , 82.36168121014984   , -82.83109155        ,                     , 159.42723791142848  , A       , 65324
-21.3460673         , 124.96064954574267  ,                    , -41.58322998        ,                     , 39.04702177603014  , -89.44977217        , 46.005925584634305  , 167.74538554828882  , 0.23524272655603173 ,         , 
20.95696127285847   , -29.97306101        ,                    , -97.77902408        , -79.55226283        , -34.23461023       ,                     ,                     , -14.71650664        , 82.74465608353765   , E       , 
-44.02826084        , 58.86996031241536   , 119.89831525695269 , -11.51489333        , 35.126726861782274  , -58.63383443       ,                     , -280.1441505        , -162.5948283        , 57.27996292282127   , B       , 
-163.5954453        , -48.89397739        ,                    , 86.39117438509129   ,                     , 7.538849130721371  ,                     , 1.0144596164077535  , -92.48403707        , -21.31741406        , B       , 82945
-126.0526933        ,                     , 73.84482023542766  , -116.0478787        , -66.50374711        , 39.05741470171744  , 27.111503784280274  , -104.9504626        ,                     , 57.13119547181211   , C       , 
60.00220879298246   , 168.46560034086943  ,                    , -124.0855542        , -106.4534982        , 125.61806612255783 , 161.0939194740521   , -3.486973777        , 38.237851686173286  ,                     , C       , 51192
-29.81004201        , -149.1056717        , 47.727329123083415 , 178.1950512193701   , 17.021617948137866  ,                    ,                     , 49.69206105         , 115.11057028081224  , 53.26736572945991   , E       , 48382
                    , 174.2374615657334   , 83.32649504112285  , -18.01076005        , -53.03152614        , -44.67430436       , 86.26461255237598   , -197.546949         , 51.37072214         , 28.054660221741827  , A       , 68804
26.65879109310322   , -116.2787252        , -170.4060025       , 224.43869149204977  , 13.29333542738144   , 193.59559399000426 , 90.33442590847456   , 11.241414963107403  , 23.189854033597566  , 108.03346372375657  , C       , 89860
119.27921174395088  , 47.59921628943312   , 109.27720314029645 , 114.03350774553111  ,                     , -60.37949457       ,                     , -74.82920922        , -38.03993227        , 39.754738840917945  ,         , 105608
-7.92250736         ,                     , -66.04205064       , -212.8134137        , 131.00354995968934  , 4.751582793244802  , 9.506400743955332   , -78.84142943        , -188.3634912        , -81.88350871        ,         , 142086
57.00077287802397   , -20.11577502        , -33.25586279       , -169.931165         , 181.12817114399712  , -5.92956958        , 234.1921748280682   ,                     , 155.1074723797647   , -71.77903062        , A       , 89631
-151.4376391        , -18.64971962        , 56.001036147364935 , 66.86108673910094   ,                     , 229.1771715760782  ,                     , -31.00825728        , -23.35477545        , -80.5323226         , C       , 
29.31740668         ,                     , 140.8981633        , -29.68260071        , -5.285632207        , -64.15926248       ,                     , -123.457955         , -72.19988725        , -415.7733877        ,         , 113596
-117.9236394        , -59.10630471        , -51.0774181        , -129.4881465        ,                     , 126.15698065325773 , -77.99266305        , -180.9265803        , -104.2844376        , -102.9556095        ,         , 
-7.034827052        , 35.9616353          , -135.3581275       ,                     , 139.97391457617752  , 101.60255518770371 , 57.92228150775092   , 40.77224767941042   ,                     , 141.8875266484242   , B       , 67712
42.92396716006999   , -80.43787149        ,                    , -67.56999642        , -13.88675074        , 121.54672559569202 ,                     , -79.45957468        , 104.06799083211682  , 127.65281834512912  , C       , 48180
-78.53551519        , 147.9942720349188   , 96.25052064592768  , -55.19153482        , 121.88938437927139  , -123.1895808       ,                     , -109.4942997        , -97.66340673        , 85.10898853935345   , E       , 137955
-1.464676413        ,                     , -58.96046025       ,                     , 25.085221299374304  ,                    ,                     , 27.19319514574627   , 154.11581492560447  , -54.28526471        , C       , 146010
133.2879153         , -42.45019437        ,                    , -32.96962858        , -10.70154999        , -17.4934185        , 35.825557174600995  , -42.42854203        , 10.045457631213157  , -161.1652627        , B       , 148448
78.24163715336388   ,                     , 22.156914024602965 ,                     ,                     , 151.75825421457455 , 19.019478823312223  , -160.513055         , 121.53881584279512  , 71.7733905          , B       , 
                    , 166.38725537906117  ,                    , 47.397977381347076  ,                     , -107.8640134       ,                     , 298.4233944960213   , -172.7668449        , 31.02414517721507   , C       , 44478
-3.944547868        , 85.33454210352654   , 19.861643684805564 , 121.45708328206648  ,                     , 77.42651939570318  , 36.568355412909376  ,                     , -43.40337892        , 127.78609980251335  , E       , 96537
62.49467221853931   , 99.62022399072032   , 125.4794909054362  , -51.77868518        , -27.08266114        , -34.08038981       , 103.11289459001362  , 9.087389302706406   , 18.32603909397006   , -105.4745466        , B       , 
82.40362287784764   , 85.71469683308649   , 56.10101775814914  , 16.281258206470778  , 104.32459456954122  ,                    , 141.95909837705602  , 71.48804345786274   , -126.222334         , -13.35506005        , A       , 111514
32.49331387277581   , -69.66355636        , 107.9560289713864  , -197.6079351        , 80.37927182183456   ,                    , -198.7494524        , 10.350457324522731  ,                     , 141.75298097054153  , E       , 
                    , 79.91739864         ,                    , -39.25933529        ,                     , -41.55231296       , 133.25402245193695  , 260.4360429515606   , 93.02400187195484   ,                     , B       , 104052
-47.31139859        , 185.70534701993986  , 88.82357218359334  , -46.04341425        , 149.9115095797363   , 10.988485119061517 , 67.68464352191248   , -41.04031635        , -93.8586847         , -88.65958231        ,         , 
-38.13848634        , 51.317872975280345  , -29.80904532       , -79.12945517        , -95.11116133        , 126.64813623352809 , -12.2499531         , -195.764813         , -0.774429399        , -41.53873877        , E       , 
20.446435189650263  , -56.72245421        , 128.6875826580278  , -15.3391487         , -21.03986649        , -31.60443461       ,                     , 39.49327502542474   , -39.08426492        , 2.385546735037369   , C       , 111478
-25.30138092        , 84.9708106          , -128.8787931       , -34.06071586        , -19.55485606        , 139.46822639785174 , 117.53439780160669  , 39.215388360058334  , -99.44137372        , 5.7241529860869145  , E       , 117564
187.9647274890869   , -14.86946232        , 12.861818870057629 ,                     , -84.97710324        , -80.8975328        , -81.00026074        , -29.82725682        , 44.220226909431304  , 16.993599137144493  , D       , 135276
50.73787806518476   , 216.04107610858074  ,                    , 9.383918890613481   , 92.31889668998286   , 65.91049302302946  , 107.69407123882621  , 104.1692400988398   , -52.82117406        , 198.1325046626202   , E       , 
153.10982374650135  , 96.65764191         ,                    , 39.840009586109595  , 20.523256035409105  , 78.76512869933435  , 25.37535545         , 37.797568413248825  ,                     , -13.35033149        ,         , 82324
191.57356636431584  , 21.06598500290596   , -28.46774166       , 29.084574262930047  , -108.2748965        , 106.64242582745938 , 13.796362103858664  ,                     , -30.41603293        , -145.2855609        , E       , 
195.1254434         ,                     , 193.70213132949766 ,                     , 58.96644062         , 86.91279472872773  , 62.40616304605196   ,                     , -163.6983284        , 239.0878390782246   , E       , 71000
-59.71175724        , 267.0553428092412   ,                    , 151.1931754200172   ,                     , 76.40507816291063  , -49.50938012        , -27.3401072         ,                     , 27.476886664481025  , C       , 143283
-8.473539725        , -40.67165797        , -81.55265537       , -71.69880495        , 53.37426706676669   , -70.18564595       , -109.9044287        , 14.101013655671041  ,                     , -0.639758596        ,         , 87223
7.883775966813557   , 56.289748318505836  , 34.110195328337284 , -127.7914198        , -18.6220302         , 65.27795491        , 41.804032243792975  ,                     , 41.59034742644407   , 91.48892518044399   ,         , 
-97.62990362        , -196.0233739        , 177.40633864071853 , 31.533491407774346  , -45.72918289        , -49.1555295        ,                     , 104.10184105215592  , -150.9788137        , -40.09445598        , C       , 54070
165.39674199545738  , 82.46189558201007   , 73.93077205547591  , 40.76965113788939   ,                     , -46.81751038       ,                     ,                     , -53.96075639        , 28.383258179486198  , D       , 118520
15.173549132506182  , 219.18875824841976  , -16.04222963       , 116.84633122520025  ,                     , -11.72428874       , -124.3987336        , -5.296355811        , 89.92364267471994   , -122.481758         , D       , 34698
83.57095015353008   ,                     , 9.600706991189902  ,                     , 14.025448292592966  , 57.13814409265271  , 149.35802857551695  , -155.397595         , -76.52188928        , 125.06814379233538  ,         , 87429
143.51205913038925  , -140.7925937        ,                    , -257.2139416        ,                     , 21.879428533500352 , -73.31126422        , -67.15461236        , -63.46837078        ,                     , B       , 
                    ,                     , 143.44041300692356 , -32.20771549        , 23.025892405716295  , -107.1594637       ,                     , -55.24995771        , 48.86392241682071   ,                     , C       , 130632
                    , 39.63509192         , -5.351696687       , -70.05340586        , -84.66441311        , -70.08697755       , 81.46145268986962   ,                     , -75.51771252        , -71.53908209        , E       , 38441
                    , -39.32582656        , 12.295425274899122 ,                     , 218.73135600868233  , 62.378243504699796 , -3.21755432         , 8.507262498         , -139.1404578        , -119.9027758        , E       , 137507
132.2892114419834   , 163.5098829324158   , -221.539143        , 47.03841620931579   , 138.16385027125864  , -34.17421001       , 151.93435306988226  , 76.73475695603332   ,                     , -24.46580307        , D       , 84695
9.210992268216529   , -44.7413997         , 29.645716317606468 ,                     , -43.42876421        , -194.7034364       , -19.49880964        , -101.7873257        ,                     , -68.99981426        , A       , 81693
82.68823779         , -111.1131235        , -88.74122161       , 70.67737986017299   , -76.56466902        , -112.7200004       ,                     , -12.94655212        , 6.533992771381388   , -22.3867791         , A       , 42044
42.33086106456018   ,                     , -12.29865744       ,                     , 29.748137953367042  ,                    , 85.72847770384584   , -89.56108711        , -31.43946553        , -148.1866851        , B       , 107020
78.31555404081759   , 122.53497920933832  , -48.79977558       ,                     , -80.96791452        , -71.32542967       ,                     , -50.41516332        , 47.51499378667673   , -1.523004034        , A       , 36854
75.05623192         , -39.23983647        , 108.53095811824991 , 187.54506768059784  , -170.0349821        , -9.216933031       , -9.27821371         , -71.5712947         , 40.75077541470219   , 112.05972314189849  , B       , 140472
-197.4019268        , -204.9684235        ,                    , -23.96030875        , 8.945714739230546   , -106.8470755       ,                     , 136.8875439540425   , 49.64243510484451   , 19.274436567179468  , D       , 
                    , 74.26924444665326   , 0.9586884776565752 , -60.79965502        , 64.25085060224615   , -84.78558669       , 56.07732750108635   , 121.6885873832257   , 15.421445806816392  ,                     , B       , 49970
-57.21514715        , 38.26853437377591   , -43.20285592       , 236.64899028405864  , -141.5116269        , -12.97621336       , 27.257137943863825  , 15.351731511691835  , -56.0753393         , 123.2262542547186   , B       , 127010
                    , 73.9786913          , -66.79257364       , -40.27374355        ,                     ,                    , 66.55660017365909   , -10.09504951        , 106.45956135187735  , -42.76195643        ,         , 40037
181.4177390327264   ,                     , 52.04319898764955  , -69.25713093        , 25.334030952502516  , -54.9233132        , -154.0350032        , -19.56540784        ,                     , -6.412029862        , D       , 142901
-29.41447971        , -30.74173072        ,                    ,                     , -159.0005942        , -54.31456176       , -40.08172418        , -72.12070675        , 6.435664943990058   , -57.38941952        , C       , 111064
-51.2753578         , 15.35187236257267   , -154.0722188       , -215.1071149        , 124.28218977323782  , 83.72287009432141  , 36.88922882614425   ,                     , -18.92525681        , 301.5966220248434   ,         , 51121
                    , 260.80964478955366  , 206.28073213897804 , 46.16505400596436   , -20.99888752        ,                    , -40.08271083        ,                     , 67.37948145626027   , -122.4189011        , A       , 77545
                    , -78.09825251        , -268.6320086       , -8.179777708        , -114.8440712        ,                    , 7.0925136380838545  , 44.528148151848406  , 100.58549458164391  , -100.7474731        , E       , 66692
-36.33359301        , 67.85467368965267   , -65.74132529       ,                     ,                     , -56.52533204       ,                     , 12.006594821292532  ,                     ,                     , E       , 
-124.9055141        , 226.21534385908325  , -141.4140975       , -38.77491451        , -86.85236925        , 5.554024348348685  , 1.8774125268647506  , 16.63670947591698   ,                     , 130.63969410578073  , E       , 
15.66416086498811   ,                     ,                    , -218.4339603        ,                     ,                    , -53.3858532         , -1.013747266        , 107.53291112250842  , 67.03465773064909   , E       , 72334
-32.99644422        , 19.786957972601225  , 75.88838951        , -122.9547795        , -80.49838762        ,                    ,                     , -109.0347197        , -121.336645         , 91.78377934603246   , D       , 147220
-108.4835836        , 79.18928322         , -35.33189265       , 177.87054839940325  ,                     , 106.69417111153162 , 46.035902788340536  , -45.08316961        , -1.25449934         , 0.837833351         , C       , 93866
-46.18499247        , 88.79078290151443   , 251.06065616339217 , 11.585311355477819  , 71.66112034574763   , 52.88034907314321  , -261.0054364        , 49.15676615         , 44.15220753749555   , -124.8586027        , C       , 44214
-178.8509258        ,                     , 164.52863433211468 , -36.93315292        , -33.16652193        , 230.83095744339727 , 89.59888804975125   ,                     , -71.30043361        , 217.9278110439961   , D       , 148323
                    ,                     ,                    , -26.35201212        , 44.342565491808685  ,                    , -14.51413261        , 120.93475979284476  ,                     , 11.749705112276603  , C       , 
-58.02360182        ,                     , -17.44542865       ,                     , -42.17506307        , 10.914361713080563 , 108.81048028003286  , -95.55662962        , 150.90989980037276  , 2.6117005512942812  , B       , 85140
41.15608277886733   , 54.60205179815026   , -7.605489907       , -80.97981154        , 9.423154738032105   , -201.130321        , -131.0680144        , -14.01027086        , 154.7352104704439   , 151.70759574820835  , D       , 
                    , -153.9058076        , 30.07628202744771  ,                     , -6.721009689        , 95.45032883518859  ,                     , 128.31801878326652  , -140.922213         , -102.2825807        , D       , 88779
                    , 152.1785296565333   , -1.618319118       , -2.336760281        ,                     , 53.213141396193265 ,                     , -92.48152828        , 114.9361031518904   ,                     , E       , 100670
-139.2355365        ,                     , -59.70803383       , 147.80151414487085  , -69.66319432        , 38.468941710234816 ,                     , 93.68042383456165   , -79.15856745        , 39.08216235492104   , B       , 67262
39.043179034516506  , 63.29879296         , 33.23062894628527  , 191.45293850027463  , 20.87368603002031   , 224.85298429378955 , 63.77328123140145   , 27.47132015269279   , 89.15102860963906   , 19.672234384597008  , D       , 32537
44.915869835245886  , 34.729326276985866  ,                    , 211.85209986878183  , 227.23730371169864  , 32.70318599084485  ,                     , 120.0949011901745   ,                     , 54.50515246         , E       , 
66.33991069         , 57.121104177431725  , -71.8553343        , -6.531335082        , -119.679717         , 57.64423038170543  , 43.11724276669903   , 69.93223063078676   ,                     ,                     , E       , 105466
47.131376197700156  , 223.29571767549248  , 80.60498853569553  , -59.77707524        , -135.0257995        , 21.815713950164533 , -102.9221894        , -73.45159452        , -96.59558215        , -58.11272799        , D       , 58950
145.62042828820287  , -96.7342114         , -42.46868474       ,                     , -170.6406509        ,                    , 20.748439092248102  , -115.0354364        , -151.9434652        ,                     ,         , 
14.543858801574627  , 93.49398254486428   , -142.8292224       , -64.77553803        , 108.22738469140616  , -21.35495279       ,                     , 38.03054320427036   , -44.31680817        , -77.77033834        , C       , 81649
30.73387760655314   , -138.125471         , -161.2214609       ,                     ,                     , 116.24656807420841 ,                     , 83.02910712421719   , 138.17035960959524  , 3.775288090122015   , C       , 81668
63.64243307301304   , 186.65616558599694  ,                    , -24.16272368        , 160.05103401991502  , -94.02279285       , 15.551993905971475  , -62.82841553        , 136.37053215940617  , -118.4798462        ,         , 56218
-6.714387731        , -104.6961849        , -146.6557715       , -189.8103166        , -16.46686596        ,                    ,                     , 23.460830936723895  , -43.44029885        , 98.43786400224737   , A       , 141945
                    , 12.552636842381093  , 20.543562019698356 , -46.57771544        , 194.5427101337894   , 80.82094575524383  , -10.28091248        , -17.26257236        , -38.97043798        , -29.86706946        , A       , 138538
24.639912913394163  , -170.6670966        , -24.91073191       , -13.10951742        , -0.831136225        , 17.461223753421116 , 3.188110446664611   , 40.50995776689269   , -13.49675555        , 98.80034011275417   , E       , 
                    , 224.59380089186175  , 70.17400412655397  , -74.51651992        ,                     ,                    , 0.7965348966846573  , 109.78631658155484  , -32.38509379        , -56.85141177        , E       , 103065
                    , -81.52612714        , -87.43261073       , 38.19745507659037   , -179.1551283        , -48.27219174       , 85.58368220269195   , -183.3600862        , -176.0857411        , -143.3986785        , D       , 111131
-273.1171433        , 189.66659641477733  , 12.048426351309095 , -67.0455573         , -129.0154859        , 220.12140670679764 ,                     ,                     , 121.95191727786865  , 38.87600256235102   ,         , 92145
                    , -60.64123413        , -59.03991288       , -101.6022959        ,                     , -51.7981305        , 135.31846761807327  , -82.86862235        , -59.90199365        , -45.24144378        , D       , 66926
-89.90764005        , -58.64275984        , 55.057580328494716 , 120.19929469918094  , 29.90658096979708   , -119.0682358       , -59.95028196        , -57.86202343        , 170.0505779         , 98.55552971         , A       , 147323
121.42107381114732  , -70.8951197         ,                    ,                     ,                     , 29.15857982388421  , 41.24681901448625   , -39.51124404        , 100.41108560006487  ,                     , D       , 33890
                    , 67.84901527124056   , 170.2266372951124  , 13.481440190171345  ,                     , 119.17601211469642 , 233.68015185029716  ,                     , 205.20795183370004  , 81.00651262553572   , C       , 39553
-153.4137663        , 2.8735276686001647  , -91.65515598       ,                     ,                     , -131.9554781       , 88.27713067941458   ,                     , -40.31736653        , -44.70400865        , A       , 86773
20.166797445578634  , -181.0679517        , 70.97195705        , 169.1311662383325   ,                     ,                    , 99.48246770143582   ,                     , 63.48357733216121   , 159.7688588654871   , B       , 
                    , 39.25713400839369   , -53.54770726       ,                     , 70.08000932         , -18.03511017       ,                     , 115.0986528403797   , 48.250344635053594  ,                     , D       , 61481
175.2802975094481   , 211.36166357729218  , 101.46002152810452 , -119.4656643        , 40.70352117582124   ,                    , -158.4962962        , 119.20699040233593  ,                     , 112.25744723452836  , E       , 35279
-30.55350492        , 48.422068597485165  ,                    ,                     , 49.13832982292309   , -13.7107923        , -118.3038427        , -204.1687239        , -61.73491643        , 79.08135832109438   , E       , 96132
                    ,                     , 139.1185826182655  , 47.27183896331791   , -16.59559603        , 102.47082508867571 , 115.70181458756805  ,                     , 8.481266916436946   ,                     , C       , 136721
28.620063660833477  ,                     , -29.25362352       , -85.32260814        , -8.808308933        , -79.5204944        , -191.3078007        , -65.38905121        , -47.56727631        , 106.52297147049856  , E       , 56759
-64.10732886        , -84.75246762        , -119.1892327       , 114.25493813047638  , -22.30164948        ,                    , -154.3785728        ,                     ,                     ,                     , B       , 
-109.1407544        , -62.61169395        , 1.2912558228820779 , -62.51575255        , 47.84639003244819   ,                    , -110.1011726        , 271.78263772691685  , -93.67605169        , 79.51619993         , D       , 73995
                    , -154.0947033        ,                    , -134.0904769        , -39.31453715        , -79.58455275       , 125.18512204478951  , -154.1938839        , 67.58862424115755   , 28.510610899851528  ,         , 83595
-22.90842842        , -75.8155502         , 17.22768509421236  , 22.528671962509726  ,                     , -26.91343474       , -114.5022923        ,                     , -0.344265393        , -61.28818623        , D       , 114602
-100.1598442        , 92.24674217         , 138.4358141647792  , 57.533864109543906  , 64.24490508660608   ,                    , -36.18582934        , 213.41010272322595  ,                     , -24.33642239        , A       , 
-77.15574564        ,                     , 173.0912350615299  ,                     , 42.15847232555594   , -290.8142879       , 42.769056443871605  , 99.84712014387792   ,                     , -106.6299543        , B       , 46663
-120.0465004        , -55.45381233        , -120.8838794       , 157.59957513931144  , 46.75005189683558   , 144.46819695185903 , -28.91011484        , -76.4512629         ,                     , -46.22037133        ,         , 79970
                    , 122.17917572171233  , 91.36462677        , 27.087759253223947  , -165.9737181        , 29.505553018921788 ,                     ,                     , 89.54319457276122   , 14.216280130518383  , A       , 
                    , -13.60955469        , -65.33046868       , 40.53409639781581   ,                     , 26.23424791565199  , -221.8162679        , -138.5616091        , -87.98549646        , -54.61828058        , A       , 
38.89158587685762   , -165.505181         , -64.11758311       , -61.57393625        , 68.79988525855018   , -19.17249238       , -96.73764777        , -107.8829882        , -55.27782524        , -164.8416857        , A       , 120859
162.58751548546678  ,                     , -91.3548084        , -105.4464824        , -120.7317959        ,                    , -165.3377095        , -17.79906451        , 57.36247871843808   , -58.59582647        ,         , 32419
-101.1871067        , 83.76983725364873   ,                    , -27.76884196        , 11.522027288713124  , -60.41296813       , -119.8384793        , -55.85096904        , 34.032571826153045  , -72.85510258        , A       , 119246
45.49622800486215   , -25.5228049         ,                    , -72.54197349        ,                     , 112.69466797824686 , 12.184484058621987  , -96.4756515         , 109.31717417994093  , -88.52346168        ,         , 67359
172.8919939100368   ,                     ,                    ,                     , -31.14344565        , 44.28534079338535  , 9.200303903842212   , -137.9175574        ,                     , 50.14084216523519   , A       , 89974
                    , 125.58403463893232  , 31.187808545218886 , -24.19057914        ,                     , -49.2441571        , 36.04949573         , 35.91193129716269   , -123.8761592        , 77.25966587853846   , A       , 
223.34690523887932  ,                     ,                    , -42.67848485        , -127.9407597        , -29.17972393       ,                     , -71.82794214        , 188.47034854567255  ,                     , E       , 117790
                    ,                     , -121.9440953       , -108.7832131        , 75.62878771829936   ,                    , 204.6032519466307   , -34.65836663        , 135.13321020077433  , -6.877907061        , C       , 69388
91.66981068049914   ,                     , -113.468451        , 160.18268207792593  ,                     ,                    , 93.66282102211093   , -14.50073937        , 218.0909798689461   ,                     , A       , 116559
-17.82872264        , -144.7256999        , -158.6686092       , -11.58924633        , -45.04296754        , -101.1310944       , 83.71925384266056   , 129.87488504062534  , 51.286858294923974  , -187.6761984        , D       , 112969
33.94964973502811   , 32.97266276387107   ,                    , 34.585583153887214  , -50.69662551        , -82.03371192       , -118.2718491        , 83.43417649697251   ,                     , -14.13224593        , C       , 67761
98.47186301         , 152.6475461198527   , 13.130682267035859 , -7.740983915        ,                     , -83.77507375       , 54.68851155465655   , 15.10955141376075   , -130.6696181        , -129.4991418        , B       , 76252
-98.53023566        , 51.26467873616542   ,                    , -2.503282364        , 136.6319146205216   ,                    ,                     , -98.70964962        , 30.510575341095127  , -97.10690827        ,         , 147184
125.30278413032651  , 24.577342479366113  , 12.917315883910296 , -95.49625977        ,                     , 112.84451979866701 , -13.62710114        , 92.82262934683429   ,                     ,                     ,         , 56534
208.60331179824757  , -37.14801857        , 53.96849840212897  , -38.90952553        , 28.043987099250106  , 69.61278864715372  , -90.08290628        , -70.51866183        , 56.76668177070597   , 16.162810611253402  ,         , 125930
                    , 26.991918562621787  , 186.01693713051364 , 69.68184227835393   , 187.86510022866162  , 168.95213344457144 , -64.20027517        , 148.03943097751824  , 94.02697214662604   , 87.03096974941981   , C       , 50047
118.50101136855662  , -30.9179951         , 32.84618935817933  , -42.05470087        , 230.98450001454532  , -75.28493734       , -127.8438781        ,                     , -5.499969836        , -6.180376382        , A       , 83593
89.01534468810355   , 3.0994622762638766  , -49.47942213       , 48.29371299264256   , 116.48339805289221  , 20.71307983595757  , 86.86542803648207   ,                     ,                     ,                     , D       , 66080
22.863128028591785  , 100.4419780870615   , 154.22179292591954 , -11.33259881        , 64.69022134927009   , 106.80150470109962 ,                     , 51.01350300502829   , 14.339244877123356  , 25.54232997723399   , B       , 62155
52.18677157         , -60.77859215        ,                    , -8.771324914        , -16.91548648        , 162.01071503856056 , 29.617569049377003  , 56.2023815          , -41.15597112        , -59.58726134        , D       , 102276
-83.46402998        , -126.0211084        , 72.64294553639434  , 30.663076239590293  , 147.7261106166932   , 54.97172538888505  , 24.287582607341093  , -198.1372523        , 190.83098173970006  , 3.916417433011871   , A       , 71203
                    , 22.57851854466173   , -81.09005341       , -84.65986959        , 26.650317515736514  ,                    , 102.6688763317572   , -11.5463052         , 39.99017045729359   , 56.658870561580386  ,         , 143403
25.183477010554288  , 21.43231142965775   , 14.16330278377384  ,                     , 84.38945516960686   , -69.08187709       , -111.1502811        , -79.40127629        ,                     ,                     ,         , 96731
                    , -134.3019269        , 93.15824132282452  , 66.28319267         , 87.86627677         , -47.47939024       ,                     , -83.48542401        ,                     , -135.778164         , D       , 124842
113.69413677860874  , -24.68752995        , 28.93454036214479  ,                     ,                     ,                    ,                     ,                     , 106.7632024334513   , -113.9318946        , E       , 109401
82.85540222450294   , 22.48514833445808   , -45.43320614       , -120.0474547        ,                     , 49.384015505083255 , -31.74330726        , -98.10009633        , 76.24638552         , 118.45471026428105  , E       , 146716
                    , 158.90662875785375  , -65.15531277       , -141.5199556        , 41.06074669699122   , -40.29587355       , 98.76478076610219   , -103.6978219        ,                     ,                     , B       , 125802
17.499351533107607  , 67.48074597957428   , -9.836305507       , -191.7148754        , 345.1858475092491   , 3.352367389976907  ,                     ,                     , -105.2845365        , -31.73297822        ,         , 101617
110.05079372516057  , 61.925941784806604  , 30.76111217748037  , -6.132099525        , 12.93419268726976   , -14.89631481       , 119.6832614385023   ,                     , -94.23821287        ,                     , C       , 140784
-122.6086609        , -35.6275231         , 22.114883016098815 , -5.487581848        , 63.01707647333572   , -1.453172069       , 159.57079979036232  , 50.87956305549369   , 1.7958535972357672  , -151.0805346        ,         , 107123
35.029104503651936  , 49.914220037077236  , -71.36436744       , -115.6231121        , 109.47300226489718  , -96.85623923       , 16.55680825672529   , 2.9924251854293376  , 44.657419727655935  , -96.1239375         , B       , 80727
-12.05331038        , -96.74339372        , 7.4123562487027135 , 50.40711332830509   , 89.54148620766698   , 149.4806793        , -26.3577945         , -28.12491439        , 127.26358617442699  , 57.51023399695877   , A       , 104896
